Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030.dat,Load_CIPV_2030.dat,Load_CISC_2030.dat,Load_CISD_2030.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
4483,6683,1541.21816,5618.03187,2697.9357,8025,6824.70761,2183,213.3529,6635.264713,9903.132584,16455.45649,3168.338901,253.39556,1354.43642,827.49494,862.37864,404.1431386,867.6896592,1785.164872,4898.09333,4441.426518,1661.29591,2897.78589,903.0978295,5151.201155,1442.503586,2695.28716,1995.603,7113.19774,2818.2822,1129.34432,2119.001202,6005.63866,2519.76236,0,0,0,482.31421,549.30751,99.13334304,2804.89195,1640.40105,140.89421
4484,6625,1591.64739,5874.4851,2873.05262,7769,6974.35007,2189,218.62151,6908.614102,10311.10655,17133.36297,3298.863234,263.4611,1425.59607,850.71008,922.17321,415.9315217,892.9991527,1837.236046,5043.16731,4730.924644,1710.50583,3000.8248,917.7664399,5234.86979,1465.93352,2771.28646,2057.60055,7388.20883,2858.97945,1140.39769,2257.120536,6307.05241,2619.98718,0,0,0,508.98065,555.18645,103.2172854,2871.39,1683.25077,145.24981
4485,6560,1626.27263,6191.84297,2986.41338,7555,7079.87339,2177,221.18854,7196.241156,10740.38992,17846.67807,3436.205152,270.40155,1490.6724,866.37494,982.08266,428.9972401,921.051067,1894.949413,5350.39129,4971.192881,1750.80128,3053.57848,937.608971,5348.050074,1497.627675,2804.04586,2120.82509,7671.3266,2881.34865,1144.05306,2371.752329,6609.02559,2695.41016,0,0,0,531.19718,554.47936,107.5145415,2948.96578,1725.31658,149.89999
4486,6565,1654.85301,6493.16748,3105.13723,7240,7124.54654,2088,219.09765,7481.331313,11165.88698,18553.70166,3572.335702,273.48899,1547.98623,875.68582,1031.2761,440.9417426,946.6957467,1947.710191,5770.77982,5189.29189,1781.31658,3082.77266,958.893844,5469.457367,1531.625659,2825.61351,2175.94954,7903.93437,2879.67504,1145.41049,2475.8072,6863.17668,2749.22372,0,0,0,554.90801,549.2772,111.7738953,3010.94393,1745.96305,152.92998
4487,6316,1674.21525,6734.02994,3236.78491,6665,7088.13314,1975,214.52255,7702.171975,11495.49167,19101.3865,3677.787118,273.75255,1587.90481,879.33118,1067.6855,446.6712989,958.9970239,1973.018557,6006.26837,5393.11108,1786.61373,3082.92889,975.1586643,5562.230662,1557.605194,2817.05758,2203.0928,8135.71717,2851.70538,1133.29057,2573.04918,7074.70208,2780.6064,0,0,0,575.86099,542.34773,115.0733376,3054.80282,1759.30046,152.61435
4488,6076,1671.8535,6942.51387,3403.63542,6183,6964.40816,1942,206.99744,7872.889323,11750.28731,19524.76552,3759.304652,273.22543,1613.50499,868.6547,1058.31682,438.2323726,940.8787673,1935.74247,6018.47195,5513.840491,1773.93767,3028.44627,985.5140083,5621.296754,1574.145618,2768.30548,2229.78716,8284.03528,2816.38817,1119.40598,2630.649089,7217.97474,2828.06313,0,0,0,598.96751,535.66068,117.6239188,3072.91415,1756.13172,151.68853
4489,6002,1652.34559,6908.37509,3396.54848,5948,6748.77836,1845,203.74726,7916.718275,11815.70203,19633.46132,3780.232976,274.70639,1439.46199,863.45189,1070.88151,447.3511258,960.4566028,1976.021461,5836.12976,5427.838808,1739.81536,2878.45503,985.6140841,5621.867579,1574.305467,2754.53021,2174.79239,7866.98683,2705.56267,1037.60133,2589.617752,7256.67352,2737.70491,0,0,0,572.80649,514.25607,118.2787398,2987.51181,1650.13912,156.67537
4490,5927,1645.39558,6983.53271,3509.10276,5805,6701.88918,1761,194.57635,8068.00407,12041.49608,20008.65009,3852.471944,269.47281,1405.26474,839.10816,1037.62633,453.6838685,974.0529127,2003.994199,5847.68488,5374.84352,1701.74595,2834.21068,978.2997929,5580.147419,1562.622468,2700.18224,2152.8663,7669.48967,2701.08883,1024.88996,2564.33374,7128.06488,2785.37634,0,0,0,580.8273,512.02369,120.5390063,2904.25047,1686.87218,155.07621
4491,5940,1607.55544,6859.66145,3512.98395,5698,6752.94853,1697,186.75107,8100.010418,12089.26555,20088.02584,3867.754974,263.42345,1376.31623,813.77127,998.52225,445.8353552,957.2022645,1969.32606,5792.69222,5285.915588,1646.20831,2778.55113,956.4745105,5455.657673,1527.761297,2668.11317,2099.56736,7405.31315,2649.78663,1018.12219,2521.906292,6914.59217,2764.08428,0,0,0,579.89337,508.05389,121.0171931,2841.51901,1685.49207,151.26769
4492,5887,1540.50027,6355.6568,3487.79155,5705,6675.35726,1647,176.29665,7786.58606,11621.47969,19310.73343,3718.094843,251.24942,1334.09504,799.83315,947.41748,445.6011768,956.6994866,1968.291657,5424.71154,5111.531049,1594.38073,2665.03439,915.3446055,5221.055831,1462.065163,2652.05771,2033.81903,7158.63694,2576.44178,1006.48706,2438.707561,6611.10201,2557.5672,0,0,0,576.47629,500.18499,116.3345157,2790.66616,1631.8554,145.48127
4493,5859,1473.9445,6161.59686,3262.6729,5847,6473.0035,1576,170.83137,7399.948619,11044.42331,18351.87257,3533.475465,232.56165,1229.50233,771.34749,898.14049,427.0344011,916.8368794,1886.27924,5160.85305,4942.224421,1544.12993,2566.6303,877.8224335,5007.032223,1402.131604,2598.05491,1942.03472,6821.47832,2602.55006,995.27855,2357.931499,6278.29459,2395.40778,0,0,0,549.06271,506.10434,110.5580073,2699.83201,1567.44282,137.96944
4494,5864,1340.84336,5843.43431,2943.73046,6216,6234.53853,1523,166.02855,7024.226628,10483.65824,17420.08204,3354.068215,218.39208,1131.13369,745.89774,840.67504,401.7147825,862.4760127,1774.438435,4949.06916,4629.911573,1462.67335,2396.41247,837.9021946,4779.330225,1338.367651,2455.56406,1812.60298,6315.3334,2554.24403,957.55165,2208.927277,5993.52445,2239.93189,0,0,0,515.06767,483.50778,104.9445799,2578.6035,1509.89767,131.2151
4495,6050,1220.78911,5502.43881,2630.83662,6727,5927.35648,1592,161.04977,6643.277619,9915.091846,16475.32849,3172.165063,210.23423,1051.3267,733.40423,783.39759,373.0272555,800.8842939,1647.721041,4755.36099,4329.497383,1378.88766,2255.68045,800.1711144,4564.11502,1278.100405,2301.96513,1695.0221,5866.40822,2413.46503,923.38316,2065.599897,5660.85689,2097.47767,0,0,0,479.9629,456.21413,99.25305885,2467.95316,1462.46598,124.77638
4496,6346,1103.67925,5195.38091,2372.63215,7082,5607.15021,1678,152.49992,6235.394314,9306.326013,15463.7779,2977.400785,201.6622,987.46703,723.34847,727.32126,352.5998296,757.0268966,1557.489834,4510.83909,4055.082368,1294.17447,2108.27221,762.5025805,4349.256575,1217.933064,2100.08479,1597.08292,5434.65335,2253.03543,863.61738,1934.676702,5356.12949,1974.15923,0,0,0,449.43989,434.82972,93.15912932,2374.32777,1420.66515,118.26403
4497,6609,1011.2482,4905.71429,2155.66903,7413,5301.26756,1784,143.47393,5722.127911,8540.275907,14190.87722,2732.316077,190.65537,934.70814,709.35393,691.02674,330.8170095,710.2594868,1461.271634,3972.45861,3786.505504,1229.43379,1959.85368,728.9196426,4157.702058,1164.291579,1939.4152,1518.13704,5118.04191,2102.27193,813.76086,1806.538886,5071.56376,1860.35267,0,0,0,420.94954,408.40478,85.49073678,2301.6208,1385.82008,111.85687
4498,6705,957.78093,4606.21038,1954.23064,7496,5104.93738,1899,134.63425,5267.955371,7862.423391,13064.52932,2515.44869,179.87445,884.30213,695.0321,660.36179,315.8523193,678.1305065,1395.170204,3600.80334,3565.774302,1189.65363,1806.39413,700.4680905,3995.416575,1118.846375,1831.93256,1454.31398,4872.19067,1964.99526,777.92467,1701.228198,4779.21955,1746.71413,0,0,0,390.65726,388.71739,78.70522872,2243.87708,1351.95766,106.2493
4499,6810,918.84835,4353.21729,1834.24667,7608,4956.29213,2022,127.32651,4928.825991,7356.272792,12223.48846,2353.514411,172.82104,853.65431,688.17026,626.52172,310.293073,666.1948826,1370.614124,3395.21581,3428.620586,1163.15757,1711.38544,676.8014134,3860.423653,1081.043973,1743.13073,1415.31986,4717.15182,1869.06079,752.10438,1635.792264,4534.00888,1651.6513,0,0,0,365.19944,375.18167,73.63850862,2199.15385,1319.35389,101.75693
4500,6807,893.43085,4171.89149,1746.85454,7696,4881.55148,2142,124.57317,4701.51685,7017.013899,11659.76179,2244.974296,168.71701,834.16761,682.6063,592.70254,303.7318286,652.1079828,1341.632059,3248.3946,3296.889044,1140.16546,1685.89911,664.073022,3787.821879,1060.713119,1693.77198,1390.47096,4607.60717,1820.3139,739.6257,1572.943246,4338.20184,1572.90523,0,0,0,344.7299,369.50476,70.24242482,2178.79844,1284.32113,98.25351
4501,6847,886.79296,4027.77233,1673.33387,7666,4864.94133,2243,127.57493,4556.137133,6800.03467,11299.22009,2175.555481,164.34942,823.35842,677.1552,567.42693,299.0894248,642.1408068,1321.125818,3203.70518,3191.0993,1145.23588,1668.08889,656.6649107,3745.566577,1048.880262,1686.19924,1387.17906,4636.66801,1834.63346,736.89145,1522.47104,4145.76225,1528.85559,0,0,0,329.4574,366.56528,68.07039731,2163.54179,1253.28517,98.61122
4502,6848,924.19612,4002.6058,1639.93554,7603,4975.58166,2315,131.43582,4525.447116,6754.229821,11223.10885,2160.900998,171.7919,844.66509,680.32655,559.02958,305.0801262,655.0027589,1347.587705,3393.18038,3171.354269,1197.81578,1738.89234,674.3845831,3846.638238,1077.183609,1730.62107,1423.20048,4837.54204,1897.17741,745.14269,1513.050701,4121.21106,1545.24702,0,0,0,317.90964,373.53517,67.61187696,2221.96746,1241.2506,105.16566
4503,6917,970.57811,4251.47487,1694.23176,7527,5136.38486,2364,137.4497,4767.918442,7116.118275,11824.43774,2276.681056,176.10929,901.66722,692.7862,589.31853,310.7387215,667.1516836,1372.582625,3684.03085,3350.529827,1243.88244,1838.58793,720.1242307,4107.533699,1150.24281,1871.1246,1497.21848,5244.18491,1967.24851,771.35082,1598.535223,4475.54649,1706.00625,0,0,0,328.94099,388.0103,71.2344895,2329.29528,1271.25975,113.92947
4504,6984,1045.92545,4675.17192,1799.67895,7578,5387.4812,2359,143.49463,5161.912362,7704.1542,12801.54266,2464.813153,182.63557,980.43854,701.72465,640.43375,318.6695521,684.1790659,1407.614372,4034.62031,3685.176862,1331.08963,1991.87042,772.7040589,4407.44503,1234.227721,1973.00091,1593.20246,5655.0406,2051.90041,818.9191,1758.195068,4963.05224,1884.0997,0,0,0,343.56523,408.66741,77.12090641,2451.76874,1330.03044,119.37923
4505,7002,1116.60129,4942.04583,1954.30121,7410,5611.14914,2315,149.32219,5542.131819,8271.63174,13744.48691,2646.367943,188.55943,1066.35901,711.56597,678.03382,327.7655969,703.7081467,1447.793056,4345.85211,4043.104811,1380.36139,2121.14557,820.5853274,4680.556135,1310.707698,2085.21127,1695.77026,6205.68975,2146.00616,877.97707,1928.962219,5320.88423,2054.59485,0,0,0,366.452,423.43548,82.80152767,2590.77552,1397.20325,122.24088
4506,6927,1174.69843,5237.35532,2203.66464,7530,5727.66196,2270,155.69835,5957.119131,8891.000304,14773.65545,2844.524385,195.71324,1143.67235,724.2062,726.43348,341.9127922,734.0819771,1510.283481,4740.35644,4284.032896,1414.46309,2228.97553,857.0479476,4888.53614,1368.948853,2213.79088,1788.51222,6690.73751,2230.83767,918.44793,2043.908824,5683.13801,2217.11831,0,0,0,396.37071,435.75904,89.00159374,2703.19418,1461.85873,124.15566
4507,6804,1228.55065,5530.18034,2495.79164,7292,5846.85415,2198,159.32116,6301.289223,9404.674166,15627.19727,3008.865604,202.8294,1218.30099,739.39705,752.86842,354.6052457,761.3324969,1566.348077,5108.24706,4475.788462,1438.67127,2309.31943,879.7126151,5017.813675,1405.15076,2298.74358,1867.0092,7057.51795,2303.8478,952.25767,2135.395258,6015.14929,2327.34041,0,0,0,431.34363,450.4766,94.14362398,2788.60445,1511.41027,126.43867
4508,6661,1267.59768,5776.59512,2709.59941,7068,5995.23751,2223,162.76802,6441.83891,9614.444574,15975.7605,3075.97808,208.96662,1287.94232,752.12757,775.88802,361.8959908,776.9856246,1598.552465,5237.22674,4679.471378,1456.8506,2376.86288,891.3839555,5084.386111,1423.793204,2392.50325,1953.04764,7310.47492,2367.15916,985.66988,2232.572222,6298.8113,2404.49961,0,0,0,456.54874,466.2548,96.24348901,2849.67862,1554.86724,128.10095
4509,6621,1291.80829,5984.58618,2898.76923,6979,6123.8579,2226,168.42996,6549.518627,9775.15655,16242.80619,3127.395144,213.0832,1355.93463,761.19016,817.44655,367.3587265,788.7140417,1622.682242,5239.64043,4882.853062,1478.19379,2425.56499,910.5709904,5193.827495,1454.440345,2445.16724,2038.39777,7582.71411,2427.43353,989.6743,2329.605468,6519.33091,2465.09937,0,0,0,479.28168,474.25501,97.85226435,2913.885,1584.78806,130.28927
4510,6584,1311.53468,6164.09138,3065.26691,6746,6204.93438,2140,172.37366,6612.486613,9869.13627,16398.9668,3157.462358,215.98238,1415.45051,768.34544,843.34883,373.8461701,802.6424923,1651.338318,5077.62554,5037.241544,1492.25083,2467.69502,923.4595031,5267.342588,1475.026958,2463.44012,2094.6694,7789.5609,2453.34588,983.64343,2403.264096,6725.61685,2506.90872,0,0,0,502.19043,474.82068,98.79302968,2956.34035,1599.56078,132.8353
4511,6299,1326.6208,6334.64445,3216.1088,6270,6249.08374,2026,171.95962,6752.674135,10078.36615,16746.63185,3224.401899,219.79774,1468.2999,773.69496,880.87579,381.7500354,819.6119803,1686.250954,5099.85316,5128.270933,1502.20617,2514.10576,926.9784177,5287.414209,1480.647664,2475.77196,2138.05273,7956.1163,2436.9282,987.08549,2446.694147,6860.65916,2528.37813,0,0,0,524.70363,475.7803,100.8874838,2976.52924,1602.37621,135.09726
4512,5970,1319.02572,6433.33912,3361.80938,5898,6133.45734,1953,167.73645,6891.487867,10285.54564,17090.88991,3290.685457,221.22851,1501.7933,766.91213,889.47159,389.4594623,836.1640119,1720.304726,5111.61543,5136.820176,1502.69054,2553.09036,926.5781145,5285.13091,1480.008266,2483.784,2170.11389,8095.75575,2410.01985,990.76025,2450.772984,6832.79431,2512.03337,0,0,0,545.60167,476.50759,102.961413,2986.64748,1598.78792,135.66539
4513,5903,1413.12145,6486.52882,3530.63576,5724,6465.33805,1857,187.6723,7770.859734,11598.00815,19271.73214,3710.585523,244.83609,1501.29054,809.83248,910.51718,435.3427562,934.6748013,1922.978572,5685.13861,5084.936586,1590.70158,2812.26557,996.3134382,5682.895879,1591.395373,2808.16694,2236.62036,8432.3644,2501.42333,1007.50513,2426.019364,6806.5325,2589.46328,0,0,0,595.2208,499.40719,116.0995585,3132.90196,1611.16476,143.58753
4514,5813,1436.45811,6452.34981,3645.21633,5554,6578.68799,1759,186.04721,7908.870783,11803.98964,19613.99954,3776.485799,243.20452,1466.56037,799.13343,912.30319,445.9815383,957.5161175,1969.971774,5753.51468,5099.754318,1569.13166,2846.37579,985.4239395,5620.783008,1574.001752,2821.9945,2220.76934,8347.93175,2535.32818,1001.75544,2433.088892,6603.89373,2616.35605,0,0,0,601.01117,502.51839,118.1614953,3066.86382,1637.02254,143.35607
4515,5792,1421.16391,6299.75128,3592.62379,5505,6646.8712,1710,180.16789,7932.698814,11839.55298,19673.09306,3787.863684,241.15878,1415.95327,780.97438,892.37515,444.9298663,955.2581926,1965.326371,5674.98848,5049.764183,1516.80941,2806.95375,955.7264446,5451.390762,1526.566423,2812.59134,2141.70375,7857.96719,2536.4548,1002.23054,2409.238637,6524.44126,2562.48649,0,0,0,589.93586,498.08393,118.517495,2982.04828,1632.81596,137.63277
4516,5811,1393.86325,6023.04009,3490.79568,5554,6620.91343,1672,178.97754,7675.465775,11455.63267,19035.15512,3665.034907,237.89563,1384.11895,770.20761,852.34151,440.0547039,944.7912871,1943.791999,5466.1947,4931.666965,1475.3391,2730.33854,917.0584044,5230.831209,1464.802587,2765.92069,2059.92484,7541.15776,2559.85265,1000.23318,2352.894545,6326.9989,2306.62709,0,0,0,567.92808,501.53856,114.674337,2909.70607,1591.50093,132.11988
4517,5768,1353.7654,5792.58825,3219.78836,5635,6496.62437,1633,173.61577,7295.483119,10888.50855,18092.79813,3483.593189,224.4289,1323.95954,757.57867,818.88789,424.5975298,911.6049508,1875.515189,5152.92747,4764.9997,1427.19068,2627.64333,887.320878,5061.210626,1417.303316,2684.68114,1977.18828,7240.60569,2599.19469,971.65924,2273.37772,6037.71014,2091.41023,0,0,0,532.10914,494.83131,108.9972536,2822.0755,1522.6499,128.7848
4518,5777,1259.49279,5538.25737,2888.47654,5964,6224.73763,1672,165.08662,6939.035976,10356.51119,17208.80922,3313.389679,212.99535,1240.79416,742.44425,789.98805,401.1428197,861.2480166,1771.911984,4900.54305,4507.783583,1356.13259,2454.83208,850.9958631,4854.015511,1359.281956,2557.74369,1827.60609,6765.14955,2519.84934,941.59213,2150.660107,5772.42387,1983.29773,0,0,0,487.89581,467.76999,103.6717996,2682.34713,1467.74353,124.45024
4519,5956,1174.17822,5250.7835,2598.60768,6463,5900.67346,1837,157.46835,6496.882794,9696.597569,16112.26933,3102.261534,201.29824,1148.48872,729.75888,746.65396,378.3636782,812.3415188,1671.292873,4592.40943,4243.92603,1284.11606,2293.91515,807.9582622,4608.532317,1290.538691,2376.06079,1684.86707,6293.40027,2382.35225,913.27029,2024.77387,5450.05232,1911.89793,0,0,0,450.27493,446.38558,97.06586527,2555.94849,1421.96798,116.71747
4520,6183,1083.47426,4957.91825,2352.45001,6861,5576.48842,1975,148.76324,6063.543456,9049.838609,15037.58777,2895.342,190.52987,1054.35327,715.57248,701.93076,355.2623642,762.7433211,1569.250675,4236.33512,3977.1207,1214.84086,2133.32109,768.6822621,4384.505008,1227.80377,2158.84671,1579.57597,5796.93497,2239.00978,858.67245,1897.48125,5100.49372,1853.83717,0,0,0,415.85138,425.72847,90.59161307,2452.06214,1381.27123,109.37397
4521,6411,1003.59069,4673.70337,2142.50326,7106,5282.22985,2119,138.82637,5627.888354,8399.623368,13957.16312,2687.316689,182.25906,985.99899,700.78792,653.96977,332.1567919,713.135981,1467.189667,3912.39539,3728.704858,1163.06482,1977.7264,741.5542127,4229.768683,1184.472574,1985.47918,1502.4556,5356.29246,2079.05368,808.72867,1778.962242,4770.10699,1767.77282,0,0,0,386.47106,399.04089,84.08276246,2353.10802,1337.07453,103.52442
4522,6574,956.37636,4427.2584,1950.63173,7208,5081.25608,2258,129.41739,5208.931153,7774.329746,12918.14926,2487.264626,175.40646,920.10819,688.83613,619.0017,315.3059033,676.9573591,1392.756598,3632.84787,3549.471924,1132.38462,1823.76691,714.5600149,4075.795837,1141.355178,1856.50211,1446.49321,5044.45483,1961.8848,777.22656,1693.450346,4518.1937,1686.54376,0,0,0,361.5626,380.65657,77.82338478,2287.91836,1295.31786,98.72695
4523,6720,925.6319,4220.70572,1830.0933,7325,4947.52874,2389,121.06421,4869.141867,7267.194236,12075.47183,2325.015241,168.3656,880.51137,682.22258,589.1932,305.4831962,655.8681445,1349.368129,3431.02499,3441.236461,1113.75184,1725.68569,697.9749521,3981.195903,1114.864125,1771.62263,1403.93785,4850.55453,1875.06129,751.28022,1641.811289,4276.16759,1633.1316,0,0,0,341.02714,364.50462,72.74680542,2246.31149,1260.94756,95.27613
4524,6814,908.24646,4058.27997,1748.81026,7444,4856.84275,2505,120.12228,4671.608623,6972.37587,11585.58939,2230.693117,164.14862,853.57387,677.69693,560.76336,297.9242119,639.6391111,1315.978887,3288.64389,3311.391204,1096.41758,1683.70148,685.3203667,3909.015113,1094.65116,1712.73519,1382.8896,4741.29586,1811.3254,736.08668,1579.862216,4116.82154,1572.05578,0,0,0,324.39221,356.18117,69.79558468,2225.51994,1232.52829,92.48813
